gene	length	GC%
F2	23	56.5217391304348
CKAP5	98	53.0612244897959
LRP4	171	83.0409356725146
C11orf49	38	63.1578947368421
ARFGAP2	272	74.2647058823529
PACSIN3	343	65.0145772594752
DDB2	163	58.2822085889571
ACP2	117	60.6837606837607
NR1H3	1238	51.6155088852989
MADD	357	60.5042016806723
MYBPC3	55	60
SPI1	194	68.5567010309278
SLC39A13	10	60
PSMC3	194	58.7628865979381
RAPSN	172	66.2790697674419
CELF1	10	30
NDUFS3	18	44.4444444444444
PTPMT1	24	91.6666666666667
KBTBD4	715	53.5664335664336
FAM180B	91	56.043956043956
C1QTNF4	269	76.2081784386617
MTCH2	94	70.2127659574468
AGBL2	295	60.6779661016949
FNBP4	53	77.3584905660377
NUP160	47	68.0851063829787
PTPRJ	355	81.9718309859155
OR4C3	102	38.2352941176471
TRIM51GP	92	38.0434782608696
TRIM49B	329	42.8571428571429
FOLH1	193	62.1761658031088
OR4C13	32	28.125
OR4C12	34	47.0588235294118
OR4A5	53	47.1698113207547
TRIM48	113	46.0176991150442
OR4C11	723	35.6846473029046
OR4P4	134	36.5671641791045
OR4S2	260	40.3846153846154
OR4C6	90	43.3333333333333
OR5D3P	250	37.2
OR5L1	100	29
TRIM51	92	40.2173913043478
OR10AG1	38	39.4736842105263
OR5AS1	87	36.7816091954023
OR8H2	476	38.0252100840336
OR8J3	808	36.0148514851485
OR5T2	281	36.6548042704626
OR5T1	290	34.1379310344828
OR8H1	326	30.9815950920245
OR8K3	105	39.0476190476191
OR8J1	55	41.8181818181818
CTD-3051L14.15	176	36.9318181818182
OR5M3	176	36.9318181818182
OR5M1	35	31.4285714285714
OR9G1	114	47.3684210526316
OR9G4	64	54.6875
LRRC55	147	57.8231292517007
APLNR	197	60.4060913705584
TNKS1BP1	312	53.8461538461538
SSRP1	282	71.9858156028369
P2RX3	199	58.7939698492462
PRG3	110	50.9090909090909
PRG2	67	50.7462686567164
SLC43A3	305	60
RTN4RL2	338	78.9940828402367
SLC43A1	272	72.0588235294118
TIMM10	142	57.7464788732394
SMTNL1	2	50
UBE2L6	607	66.5568369028007
SERPING1	366	65.3005464480874
YPEL4	2723	55.7473374954095
CLP1	282	52.4822695035461
ZDHHC5	1144	45.0174825174825
MED19	36	75
TMX2	5	20
SELENOH	346	65.0289017341041
BTBD18	289	39.4463667820069
CTNND1	531	48.210922787194
OR9Q1	316	51.5822784810127
OR9I1	481	39.0852390852391
OR9Q2	211	43.1279620853081
OR1S1	173	38.150289017341
OR10Q1	43	48.8372093023256
OR10W1	402	37.8109452736318
OR5B3	100	45
OR5B2	186	44.6236559139785
OR5B12	732	36.4754098360656
LPXN	64	51.5625
ZFP91	219	78.9954337899543
ZFP91-CNTF	110	78.1818181818182
CNTF	88	43.1818181818182
GLYAT	124	50
GLYATL2	311	41.1575562700965
GLYATL1	50	48
FAM111B	191	46.0732984293194
FAM111A	2818	47.1611071682044
DTX4	464	79.0948275862069
MPEG1	62	62.9032258064516
OR5AN1	1212	37.4587458745875
OR5A2	3459	40.0693842150911
OR5A1	400	43
OR4D10	550	35.0909090909091
OR4D9	332	39.7590361445783
OSBP	110	75.4545454545455
PATL1	142	77.4647887323944
STX3	230	78.2608695652174
MRPL16	120	70
CBLIF	46	52.1739130434783
TCN1	17	52.9411764705882
OOSP1	23	43.4782608695652
OOSP4B	211	51.6587677725119
OOSP2	51	54.9019607843137
MS4A3	91	52.7472527472528
MS4A2	102	36.2745098039216
MS4A6A	473	45.4545454545455
MS4A4A	456	53.0701754385965
MS4A4E	196	47.9591836734694
MS4A6E	168	45.8333333333333
MS4A7	146	59.5890410958904
MS4A14	565	40
MS4A5	103	42.7184466019417
MS4A1	378	43.3862433862434
MS4A12	57	43.859649122807
MS4A13	344	53.1976744186046
MS4A8	165	49.0909090909091
MS4A18	12	50
MS4A15	83	50.6024096385542
MS4A10	111	64.8648648648649
CCDC86	12	75
PTGDR2	91	64.8351648351648
PRPF19	203	70.4433497536946
TMEM109	119	61.3445378151261
TMEM132A	174	78.1609195402299
SLC15A3	625	66.08
CD6	186	61.2903225806452
CD5	72	65.2777777777778
VPS37C	42	80.9523809523809
PGA3	830	51.0843373493976
PGA4	54	61.1111111111111
PGA5	52	61.5384615384615
VWCE	279	74.910394265233
DDB1	1177	50.2973661852167
TKFC	211	66.3507109004739
CYB561A3	3547	49.111925570905
TMEM138	199	56.2814070351759
TMEM216	272	70.2205882352941
CPSF7	81	76.5432098765432
RP11-286N22.8	33	57.5757575757576
SDHAF2	23	60.8695652173913
PPP1R32	125	65.6
LRRC10B	250	86.8
SYT7	256	84.765625
DAGLA	158	75.9493670886076
MYRF	109	83.4862385321101
TMEM258	1352	51.3313609467456
FEN1	139	66.1870503597122
FADS2	91	74.7252747252747
FADS1	74	72.972972972973
FADS3	164	79.2682926829268
RAB3IL1	75	66.6666666666667
BEST1	86	61.6279069767442
FTH1	209	73.2057416267943
INCENP	164	66.4634146341463
SCGB1D1	69	52.1739130434783
SCGB2A1	59	61.0169491525424
SCGB1D2	69	50.7246376811594
SCGB2A2	59	62.7118644067797
SCGB1D4	65	50.7692307692308
ASRGL1	215	70.6976744186046
SCGB1A1	191	54.4502617801047
AHNAK	246	70.3252032520325
EEF1G	49	61.2244897959184
RP11-864I4.1	46	54.3478260869565
TUT1	38	52.6315789473684
MTA2	415	73.7349397590361
EML3	850	61.0588235294118
ROM1	25	60
B3GAT3	207	77.7777777777778
GANAB	16	50
INTS5	53	83.0188679245283
RP11-831H9.11	9	55.5555555555556
C11orf98	41	58.5365853658537
LBHD1	1734	50.2306805074971
CSKMT	254	57.0866141732283
UQCC3	543	57.2744014732965
UBXN1	132	72.7272727272727
LRRN4CL	109	56.8807339449541
BSCL2	392	56.8877551020408
HNRNPUL2-BSCL2	228	76.3157894736842
GNG3	241	56.4315352697095
HNRNPUL2	301	75.4152823920266
TTC9C	651	53.6098310291859
ZBTB3	122	61.4754098360656
POLR2G	32	62.5
TAF6L	108	72.2222222222222
TMEM223	12	75
TMEM179B	30	76.6666666666667
NXF1	114	64.0350877192982
STX5	117	65.8119658119658
TEX54	53	77.3584905660377
WDR74	538	47.7695167286245
SLC3A2	266	62.0300751879699
CHRM1	224	67.4107142857143
SLC22A6	267	65.1685393258427
SLC22A8	138	62.3188405797101
SLC22A24	442	42.9864253393665
SLC22A10	263	39.9239543726236
SLC22A9	272	43.0147058823529
PLAAT5	133	78.1954887218045
LGALS12	614	50.6514657980456
PLAAT4	53	49.0566037735849
PLAAT2	55	43.6363636363636
PLAAT3	355	63.943661971831
ATL3	41	63.4146341463415
RTN3	137	59.1240875912409
C11orf95	153	89.5424836601307
SPINDOC	231	82.6839826839827
MARK2	463	61.1231101511879
RCOR2	708	75.1412429378531
NAA40	95	68.4210526315789
COX8A	61	52.4590163934426
AP000721.4	61	52.4590163934426
OTUB1	604	60.2649006622517
MACROD1	119	67.2268907563025
FLRT1	1266	63.8230647709321
STIP1	553	67.0886075949367
FERMT3	108	66.6666666666667
TRPT1	214	72.4299065420561
NUDT22	172	71.5116279069768
DNAJC4	465	67.9569892473118
VEGFB	250	88.4
FKBP2	334	74.251497005988
RP11-783K16.16	185	72.4324324324324
PPP1R14B	270	82.5925925925926
PLCB3	103	84.4660194174757
BAD	271	69.3726937269373
GPR137	677	67.2082717872969
KCNK4	342	73.3918128654971
CATSPERZ	316	65.8227848101266
TRMT112	33	69.6969696969697
PRDX5	95	74.7368421052632
CCDC88B	63	68.2539682539683
RPS6KA4	74	86.4864864864865
SLC22A11	59	57.6271186440678
SLC22A12	747	61.9812583668005
NRXN2	471	78.5562632696391
RASGRP2	923	72.9144095341278
PYGM	76	69.7368421052632
SF1	129	75.968992248062
MAP4K2	65	93.8461538461538
MEN1	499	69.7394789579158
CDC42BPG	84	76.1904761904762
EHD1	157	76.4331210191083
ATG2A	74	78.3783783783784
PPP2R5B	604	70.8609271523179
GPHA2	60	61.6666666666667
MAJIN	273	56.7765567765568
BATF2	57	64.9122807017544
ARL2	48	77.0833333333333
ARL2-SNX15	26	88.4615384615385
SNX15	99	79.7979797979798
SAC3D1	323	71.2074303405573
NAALADL1	32	65.625
CDCA5	62	74.1935483870968
ZFPL1	165	66.6666666666667
TMEM262	79	56.9620253164557
VPS51	37	64.8648648648649
TM7SF2	138	67.3913043478261
ZNHIT2	48	64.5833333333333
FAU	102	47.0588235294118
SYVN1	193	70.4663212435233
MRPL49	26	53.8461538461538
SPDYC	82	64.6341463414634
CAPN1	240	61.6666666666667
POLA2	331	61.9335347432024
RP11-867O8.9	365	61.3698630136986
CDC42EP2	444	58.5585585585586
DPF2	35	68.5714285714286
TIGD3	223	80.7174887892377
SLC25A45	811	57.4599260172626
FRMD8	125	72.8
SCYL1	33	81.8181818181818
LTBP3	400	78.5
FAM89B	321	69.7819314641744
EHBP1L1	250	80.8
KCNK7	224	67.8571428571429
MAP3K11	465	71.6129032258065
PCNX3	536	76.4925373134328
SIPA1	296	66.2162162162162
RELA	63	82.5396825396825
KAT5	272	65.8088235294118
RNASEH2C	40	70
AP5B1	385	80
OVOL1	311	70.4180064308682
CFL1	716	62.1508379888268
SNX32	103	67.9611650485437
MUS81	321	68.8473520249221
EFEMP2	125	79.2
CTSW	46	67.3913043478261
FIBP	53	79.2452830188679
CCDC85B	111	80.1801801801802
FOSL1	49	73.469387755102
C11orf68	31	54.8387096774194
DRAP1	76	84.2105263157895
TSGA10IP	231	58.4415584415584
SART1	47	72.3404255319149
EIF1AD	364	56.5934065934066
BANF1	506	66.798418972332
CST6	37	70.2702702702703
CATSPER1	100	57
GAL3ST3	263	69.5817490494296
SF3B2	21	71.4285714285714
PACS1	215	80.4651162790698
KLC2	1018	58.4479371316306
RAB1B	41	80.4878048780488
CNIH2	267	85.7677902621723
YIF1A	158	74.6835443037975
TMEM151A	120	78.3333333333333
CD248	17	76.4705882352941
RIN1	32	56.25
BRMS1	140	68.5714285714286
B4GAT1	84	72.6190476190476
SLC29A2	225	73.3333333333333
NPAS4	145	74.4827586206897
MRPL11	94	63.8297872340426
PELI3	284	77.4647887323944
DPP3	401	68.3291770573566
CTD-3074O7.11	78	58.974358974359
BBS1	54	68.5185185185185
ZDHHC24	45	71.1111111111111
ACTN3	116	59.4827586206897
CTSF	120	76.6666666666667
CCDC87	48	66.6666666666667
CCS	61	67.2131147540984
RBM14	91	63.7362637362637
RBM14-RBM4	90	64.4444444444444
RBM4	98	64.2857142857143
RBM4B	669	55.3064275037369
SPTBN2	589	57.5551782682513
C11orf80	154	78.5714285714286
RCE1	15	80
PC	1251	48.6011191047162
LRFN4	681	74.7430249632893
C11orf86	86	68.6046511627907
SYT12	1162	53.0981067125645
RHOD	56	83.9285714285714
KDM2A	870	67.9310344827586
GRK2	227	86.3436123348018
ANKRD13D	113	82.3008849557522
SSH3	730	67.3972602739726
RAD9A	59	76.271186440678
POLD4	147	65.9863945578231
AP003419.11	45	86.6666666666667
CLCF1	59	83.0508474576271
PPP1CA	335	73.7313432835821
TBC1D10C	74	68.9189189189189
CARNS1	114	61.4035087719298
RPS6KB2	42	90.4761904761905
PTPRCAP	63	69.8412698412698
CORO1B	83	78.3132530120482
GPR152	5	60
CABP4	70	60
TMEM134	59	81.3559322033898
AIP	672	56.8452380952381
PITPNM1	217	80.6451612903226
CDK2AP2	76	80.2631578947368
CABP2	288	68.4027777777778
GSTP1	32	68.75
NDUFV1	1037	57.8592092574735
NUDT8	19	73.6842105263158
TBX10	291	63.9175257731959
ACY3	242	63.2231404958678
ALDH3B2	576	63.1944444444444
UNC93B1	54	77.7777777777778
ALDH3B1	67	65.6716417910448
NDUFS8	50	62
TCIRG1	99	78.7878787878788
CHKA	211	80.0947867298578
KMT5B	235	58.7234042553191
C11orf24	414	66.4251207729469
LRP5	124	83.8709677419355
PPP6R3	233	48.068669527897
GAL	189	79.8941798941799
TESMIN	87	85.0574712643678
CPT1A	155	76.1290322580645
MRPL21	25	76
IGHMBP2	62	77.4193548387097
MRGPRF	367	68.1198910081744
TPCN2	66	69.6969696969697
SMIM38	883	67.3839184597961
MYEOV	544	58.2720588235294
CCND1	158	72.7848101265823
LTO1	114	68.4210526315789
FGF19	146	73.972602739726
FGF4	257	77.431906614786
FGF3	483	71.2215320910973
ANO1	305	83.6065573770492
FADD	164	70.7317073170732
PPFIA1	251	39.4422310756972
CTTN	308	67.5324675324675
SHANK2	265	70.188679245283
DHCR7	277	62.0938628158845
KRTAP5-7	34	58.8235294117647
KRTAP5-8	31	61.2903225806452
KRTAP5-9	238	49.1596638655462
KRTAP5-10	25	48
KRTAP5-11	38	52.6315789473684
ZNF705E	72	44.4444444444444
RP11-849H4.2	352	51.7045454545455
RNF121	69	66.6666666666667
IL18BP	1372	53.935860058309
NUMA1	258	57.7519379844961
RP11-807H22.10	876	59.3607305936073
LRTOMT	688	60.4651162790698
LAMTOR1	12	91.6666666666667
RP11-807H22.9	28	75
ANAPC15	190	56.8421052631579
FOLR3	65	60
FOLR1	436	52.7522935779816
FOLR2	298	48.3221476510067
INPPL1	218	77.5229357798165
PHOX2A	172	79.6511627906977
CLPB	57	63.1578947368421
PDE2A	215	68.3720930232558
ARAP1	852	51.6431924882629
STARD10	1286	55.5987558320373
ATG16L2	19	78.9473684210526
FCHSD2	441	75.0566893424036
P2RY2	351	68.945868945869
P2RY6	339	62.5368731563422
ARHGEF17	363	73.0027548209366
RELT	126	79.3650793650794
FAM168A	285	71.9298245614035
PLEKHB1	431	61.2529002320186
RAB6A	502	71.7131474103586
MRPL48	1351	45.0777202072539
COA4	394	40.8629441624365
PAAF1	23	78.2608695652174
DNAJB13	1248	53.7660256410256
UCP2	417	57.3141486810552
UCP3	203	64.0394088669951
PPME1	100	63
P4HA3	20	65
PGM2L1	272	68.0147058823529
KCNE3	341	62.4633431085044
LIPT2	21	76.1904761904762
POLD3	77	66.2337662337662
CHRDL2	538	70.817843866171
RNF169	32	53.125
XRRA1	332	61.7469879518072
SPCS2	39	64.1025641025641
NEU3	128	61.71875
OR2AT4	834	39.8081534772182
SLCO2B1	275	54.9090909090909
TPBGL	276	76.4492753623188
ARRB1	54	72.2222222222222
RPS3	30	66.6666666666667
KLHL35	162	64.8148148148148
GDPD5	1879	59.4997339010112
SERPINH1	181	61.3259668508287
MAP6	65	43.0769230769231
MOGAT2	773	56.0155239327296
DGAT2	214	77.1028037383178
UVRAG	198	70.7070707070707
WNT11	95	81.0526315789474
THAP12	12	91.6666666666667
GVQW3	513	52.4366471734893
LRRC32	243	55.9670781893004
TSKU	1026	49.8050682261209
ACER3	59	79.6610169491525
B3GNT6	81	48.1481481481481
CAPN5	159	78.6163522012579
MYO7A	290	62.7586206896552
GDPD4	335	43.5820895522388
PAK1	564	70.5673758865248
CLNS1A	80	65
AQP11	40	77.5
RSF1	8	25
AAMDC	146	60.2739726027397
INTS4	28	75
KCTD14	27	62.962962962963
NDUFC2-KCTD14	121	61.1570247933884
THRSP	21	47.6190476190476
NDUFC2	118	61.0169491525424
ALG8	1607	44.3683883011823
KCTD21	83	67.4698795180723
USP35	249	72.289156626506
GAB2	100	85
NARS2	376	65.1595744680851
TENM4	842	61.4014251781473
FAM181B	135	82.2222222222222
PRCP	78	66.6666666666667
DDIAS	203	60.0985221674877
RAB30	285	54.3859649122807
PCF11	452	65.7079646017699
ANKRD42	932	60.9442060085837
CCDC90B	435	60.4597701149425
DLG2	386	45.3367875647668
TMEM126B	11	54.5454545454545
TMEM126A	130	60
CREBZF	254	72.0472440944882
CCDC89	65	52.3076923076923
CCDC83	512	59.5703125
PICALM	304	72.0394736842105
EED	477	66.0377358490566
HIKESHI	238	60.0840336134454
CCDC81	277	46.9314079422383
ME3	327	63.914373088685
PRSS23	123	78.8617886178862
FZD4	310	74.5161290322581
TMEM135	112	71.4285714285714
RAB38	59	76.271186440678
CTSC	64	59.375
GRM5	407	57.7395577395577
TYR	79	45.5696202531646
NOX4	129	75.968992248062
TRIM49	329	42.8571428571429
TRIM49D1	329	44.6808510638298
TRIM49D2	114	46.4912280701754
TRIM64	2	50
TRIM49C	329	43.7689969604863
NAALAD2	96	63.5416666666667
CHORDC1	3914	34.4404701073071
FAT3	374	72.192513368984
MTNR1B	75	76
SLC36A4	159	78.6163522012579
DEUP1	221	68.3257918552036
SMCO4	269	61.3382899628253
CEP295	119	56.3025210084034
TAF1D	200	57.5
C11orf54	154	46.1038961038961
RP11-606E8.2	162	47.5308641975309
MED17	232	62.0689655172414
VSTM5	116	70.6896551724138
HEPHL1	15	40
PANX1	472	74.5762711864407
IZUMO1R	44	52.2727272727273
GPR83	172	78.4883720930232
MRE11	159	49.685534591195
ANKRD49	118	33.8983050847458
C11orf97	68	66.1764705882353
PIWIL4	527	64.326375711575
FUT4	213	65.7276995305164
AMOTL1	156	65.3846153846154
CWC15	67	52.2388059701493
KDM4D	804	43.6567164179104
KDM4E	300	46.3333333333333
SRSF8	308	63.6363636363636
ENDOD1	82	81.7073170731707
SESN3	342	76.0233918128655
FAM76B	304	75.9868421052632
CEP57	201	63.681592039801
MTMR2	169	72.189349112426
MAML2	1300	44.1538461538462
CCDC82	1708	34.1334894613583
JRKL	228	56.140350877193
CNTN5	531	50.4708097928437
ARHGAP42	391	74.9360613810742
PGR	743	57.2005383580081
TRPC6	504	65.8730158730159
ANGPTL5	596	37.248322147651
CEP126	275	69.4545454545455
CFAP300	34	67.6470588235294
YAP1	402	72.636815920398
BIRC3	2761	32.3795726186164
BIRC2	1729	37.7096587622903
TMEM123	216	77.3148148148148
MMP7	47	46.8085106382979
MMP20	13	61.5384615384615
MMP27	55	38.1818181818182
MMP8	99	55.5555555555556
MMP10	37	48.6486486486487
MMP1	68	48.5294117647059
MMP3	63	47.6190476190476
MMP12	45	33.3333333333333
MMP13	27	51.8518518518518
DCUN1D5	288	71.1805555555556
DYNC2H1	149	60.4026845637584
PDGFD	452	67.6991150442478
DDI1	183	71.0382513661202
CASP12	256	39.84375
CASP4	263	40.3041825095057
CASP5	32	46.875
CASP1	31	51.6129032258064
CARD18	1140	51.0526315789474
GRIA4	446	62.780269058296
MSANTD4	1429	47.9356193142057
KBTBD3	249	51.8072289156626
AASDHPPT	49	67.3469387755102
GUCY1A2	421	80.9976247030879
CWF19L2	28	39.2857142857143
ALKBH8	141	58.8652482269503
ELMOD1	348	69.8275862068966
SLN	353	53.5410764872521
SLC35F2	589	63.3276740237691
RAB39A	121	74.3801652892562
CUL5	451	65.8536585365854
ACAT1	23	65.2173913043478
NPAT	102	52.9411764705882
ATM	189	47.0899470899471
C11orf65	133	46.6165413533835
POGLUT3	303	40.9240924092409
EXPH5	232	44.8275862068966
DDX10	32	75
C11orf87	333	67.2672672672673
RDX	212	61.7924528301887
ZC3H12C	881	32.1225879682179
FDX1	173	76.3005780346821
ARHGAP20	285	70.5263157894737
C11orf53	129	49.6124031007752
COLCA2	758	65.1715039577836
POU2AF1	98	52.0408163265306
BTG4	185	53.5135135135135
LAYN	613	66.068515497553
SIK2	115	73.9130434782609
PPP2R1B	28	57.1428571428571
ALG9	99	56.5656565656566
RP11-108O10.8	293	57.679180887372
FDXACB1	33	69.6969696969697
C11orf1	20	40
CRYAB	278	53.2374100719424
HSPB2	96	69.7916666666667
HSPB2-C11orf52	88	71.5909090909091
C11orf52	60	53.3333333333333
DIXDC1	157	66.8789808917197
DLAT	65	63.0769230769231
PIH1D2	115	44.3478260869565
NKAPD1	766	58.0939947780679
TIMM8B	75	64
SDHD	35	60
AP002884.2	5	60
IL18	197	54.8223350253807
TEX12	132	60.6060606060606
BCO2	90	42.2222222222222
PTS	56	80.3571428571429
PLET1	271	44.280442804428
NCAM1	366	59.0163934426229
TTC12	614	64.4951140065147
ANKK1	106	72.6415094339623
DRD2	354	81.638418079096
TMPRSS5	280	57.8571428571429
ZW10	26	61.5384615384615
CLDN25	49	53.0612244897959
USP28	69	81.1594202898551
HTR3B	257	47.0817120622568
HTR3A	233	62.2317596566524
ZBTB16	262	66.793893129771
NNMT	158	48.7341772151899
C11orf71	180	57.7777777777778
RBM7	65	66.1538461538461
REXO2	62	74.1935483870968
NXPE1	308	42.5324675324675
NXPE4	205	39.5121951219512
NXPE2	49	42.8571428571429
CADM1	21	66.6666666666667
BUD13	23	78.2608695652174
ZPR1	33	63.6363636363636
APOA5	73	54.7945205479452
APOA4	113	59.2920353982301
APOC3	62	69.3548387096774
APOA1	227	66.5198237885462
SIK3	13	46.1538461538462
PAFAH1B2	139	74.1007194244604
SIDT2	521	71.785028790787
TAGLN	75	56
PCSK7	179	56.4245810055866
RNF214	62	79.0322580645161
BACE1	461	76.1388286334056
CEP164	148	54.7297297297297
DSCAML1	2	100
FXYD2	168	65.4761904761905
FXYD6-FXYD2	81	75.3086419753086
FXYD6	521	66.9865642994242
TMPRSS13	95	53.6842105263158
IL10RA	74	78.3783783783784
SMIM35	319	50.4702194357367
TMPRSS4	265	61.8867924528302
SCN4B	150	71.3333333333333
SCN2B	208	44.2307692307692
JAML	442	44.5701357466063
MPZL3	71	54.9295774647887
MPZL2	144	63.1944444444444
CD3E	106	50
CD3D	98	57.1428571428571
CD3G	80	62.5
UBE4A	116	56.8965517241379
RP11-770J1.8	909	44.3344334433443
ATP5MG	60	66.6666666666667
KMT2A	21	61.9047619047619
TTC36	23	47.8260869565217
TMEM25	412	58.252427184466
IFT46	378	50
ARCN1	165	62.4242424242424
PHLDB1	263	59.3155893536122
TREH	23	52.1739130434783
DDX6	361	42.1052631578947
CXCR5	50	56
BCL9L	965	69.2227979274611
UPK2	53	64.1509433962264
FOXR1	171	70.7602339181287
CENATAC	43	67.4418604651163
RPS25	394	58.6294416243655
TRAPPC4	30	60
SLC37A4	757	67.107001321004
HYOU1	193	69.4300518134715
VPS11	248	59.2741935483871
HMBS	690	55.2173913043478
H2AX	73	58.9041095890411
DPAGT1	1552	67.9123711340206
C2CD2L	398	75.8793969849246
HINFP	70	62.8571428571429
ABCG4	324	78.7037037037037
NLRX1	626	73.0031948881789
PDZD3	549	52.8233151183971
CBL	79	74.6835443037975
MCAM	29	72.4137931034483
RNF26	596	60.2348993288591
C1QTNF5	232	71.9827586206897
MFRP	192	58.8541666666667
USP2	259	69.8841698841699
THY1	84	66.6666666666667
NECTIN1	647	77.7434312210201
TRIM29	82	60.9756097560976
OAF	248	83.0645161290323
POU2F3	204	78.4313725490196
TLCD5	71	81.6901408450704
ARHGEF12	831	67.7496991576414
GRIK4	298	65.4362416107383
TBCEL	315	59.0476190476191
TECTA	201	36.81592039801
SC5D	56	67.8571428571429
SORL1	18	61.1111111111111
BLID	293	38.9078498293515
UBASH3B	328	71.9512195121951
CRTAM	47	48.936170212766
JHY	303	68.3168316831683
BSX	163	66.8711656441718
HSPA8	120	59.1666666666667
CLMP	308	74.025974025974
GRAMD1B	524	70.4198473282443
SCN3B	803	68.7422166874222
ZNF202	405	59.2592592592593
TMEM225	245	42.4489795918367
OR8D4	106	39.622641509434
OR10S1	117	44.4444444444444
OR10G4	465	44.7311827956989
OR10G8	97	45.360824742268
OR10G7	460	30.6521739130435
VWA5A	163	56.441717791411
OR10D3	176	39.2045454545455
OR8G3P	270	45.1851851851852
OR8G1	366	41.8032786885246
OR8G5	273	43.2234432234432
OR8D1	350	41.1428571428571
OR8B2	143	44.0559440559441
OR8B3	352	40.625
OR8B8	273	47.2527472527472
OR8A1	64	48.4375
PANX3	129	60.4651162790698
TBRG1	220	68.1818181818182
SIAE	31	61.2903225806452
SPA17	1421	46.0942997888811
NRGN	143	74.8251748251748
VSIG2	56	73.2142857142857
ESAM	126	79.3650793650794
MSANTD2	1448	37.1546961325967
ROBO3	240	56.6666666666667
ROBO4	70	57.1428571428571
HEPACAM	41	48.780487804878
HEPN1	507	50.2958579881657
CCDC15	259	60.6177606177606
SLC37A2	63	63.4920634920635
TMEM218	240	61.25
PKNOX2	226	52.6548672566372
FEZ1	351	51.5669515669516
EI24	167	66.4670658682635
STT3A	102	61.7647058823529
CHEK1	870	58.9655172413793
ACRV1	67	50.7462686567164
PATE1	26	57.6923076923077
PATE2	55	52.7272727272727
PATE3	25	60
PATE4	44	50
HYLS1	534	45.8801498127341
PUS3	83	57.8313253012048
DDX25	10	60
CDON	128	53.125
RPUSD4	12	41.6666666666667
FAM118B	125	53.6
SRPRA	91	75.8241758241758
FOXRED1	53	58.4905660377358
TIRAP	39	58.974358974359
DCPS	21	80.9523809523809
ST3GAL4	234	76.4957264957265
KIRREL3	261	60.9195402298851
ETS1	85	50.5882352941176
FLI1	712	59.5505617977528
KCNJ1	145	42.0689655172414
KCNJ5	376	58.7765957446808
C11orf45	194	65.979381443299
TP53AIP1	682	58.2111436950147
ARHGAP32	127	40.1574803149606
BARX2	188	84.5744680851064
TMEM45B	59	76.271186440678
NFRKB	184	60.3260869565217
PRDM10	232	59.051724137931
APLP2	94	65.9574468085106
ST14	198	78.7878787878788
ZBTB44	590	74.0677966101695
ADAMTS8	323	81.1145510835913
ADAMTS15	329	68.693009118541
SNX19	540	66.1111111111111
NTM	479	65.1356993736952
OPCML	579	57.685664939551
SPATA19	67	50.7462686567164
IGSF9B	214	78.0373831775701
JAM3	12	66.6666666666667
NCAPD3	41	70.7317073170732
VPS26B	452	78.7610619469027
THYN1	470	50.4255319148936
ACAD8	33	63.6363636363636
GLB1L3	2496	50.6810897435897
GLB1L2	74	74.3243243243243
B3GAT1	4545	54.7194719471947
IQSEC3	116	83.6206896551724
SLC6A12	555	55.4954954954955
SLC6A13	53	52.8301886792453
KDM5A	229	58.0786026200873
CCDC77	249	55.8232931726908
B4GALNT3	438	81.7351598173516
NINJ2	91	58.2417582417582
WNK1	643	76.8273716951789
RAD52	111	59.4594594594595
ERC1	256	57.03125
WNT5B	198	59.0909090909091
FBXL14	515	83.1067961165049
ADIPOR2	208	62.5
CACNA2D4	179	65.3631284916201
LRTM2	842	64.3705463182898
DCP1B	104	61.5384615384615
CACNA1C	576	63.8888888888889
FKBP4	170	78.2352941176471
ITFG2	139	60.431654676259
NRIP2	52	57.6923076923077
TEX52	13	61.5384615384615
FOXM1	302	70.8609271523179
RHNO1	289	55.363321799308
TULP3	57	68.4210526315789
TEAD4	207	71.9806763285024
TSPAN9	159	60.377358490566
PRMT8	423	61.7021276595745
PARP11	170	60
CCND2	638	64.4200626959248
RP11-388F6.5	279	61.2903225806452
TIGAR	59	81.3559322033898
FGF23	130	56.9230769230769
FGF6	245	58.7755102040816
C12orf4	86	53.4883720930233
RAD51AP1	50	42
DYRK4	160	47.5
AKAP3	551	45.0090744101633
NDUFA9	13	38.4615384615385
RP11-234B24.6	26	57.6923076923077
GALNT8	278	54.6762589928058
KCNA6	866	71.824480369515
KCNA1	1107	65.672990063234
KCNA5	269	69.8884758364312
NTF3	217	60.36866359447
ANO2	72	41.6666666666667
VWF	250	58.4
CD9	136	66.1764705882353
PLEKHG6	494	58.7044534412955
TNFRSF1A	262	58.7786259541985
SCNN1A	264	59.0909090909091
LTBR	197	76.1421319796954
CD27	141	61.7021276595745
TAPBPL	207	60.3864734299517
VAMP1	146	63.6986301369863
MRPL51	126	53.968253968254
NCAPD2	76	57.8947368421053
GAPDH	151	68.2119205298013
IFFO1	560	57.8571428571429
NOP2	489	63.8036809815951
RP5-940J5.10	146	74.6575342465753
CHD4	361	70.6371191135734
LPAR5	281	59.0747330960854
ACRBP	66	69.6969696969697
ING4	18	44.4444444444444
ZNF384	343	68.5131195335277
PIANP	245	75.1020408163265
COPS7A	370	57.8378378378378
MLF2	231	71.4285714285714
PTMS	343	82.2157434402332
LAG3	333	62.4624624624625
CD4	202	58.9108910891089
GPR162	511	63.2093933463796
P3H3	34	70.5882352941177
GNB3	139	69.7841726618705
CDCA3	105	64.7619047619048
USP5	30	66.6666666666667
TPI1	337	68.5459940652819
SPSB2	187	64.1711229946524
