V1	V2	gene
ENST00000446394.5|HECTD2	0.922080826529004	HECTD2
ENST00000238994.6|PPP1R3C	0.846369060453003	PPP1R3C
ENST00000371627.5|TNKS2	0.91447108727927	TNKS2
ENST00000311575.6|FGFBP3	0.925420790207268	FGFBP3
ENST00000265990.11|BTAF1	0.973654599685256	BTAF1
ENST00000265997.5|CPEB3	0.924250778737169	CPEB3
ENST00000358935.3|MARCHF5	0.927917140073686	MARCHF5
ENST00000679232.1|IDE	0.835930650179849	IDE
ENST00000676621.1|KIF11	0.9518633555354	KIF11
ENST00000282728.10|HHEX	0.944734613177264	HHEX
ENST00000671701.1|EXOC6	0.903532760674292	EXOC6
ENST00000624358.3|CYP26C1	0.884320678678149	CYP26C1
ENST00000371531.5|CYP26A1	0.879766147982515	CYP26A1
ENST00000359263.9|MYOF	0.917240305917192	MYOF
ENST00000371485.8|CEP55	0.899275578741942	CEP55
ENST00000371483.8|FFAR4	0.895551855637386	FFAR4
ENST00000371467.5|RBP4	0.949552134707277	RBP4
ENST00000371447.4|PDE6C	0.940430506474694	PDE6C
ENST00000359204.5|FRA10AC1	0.893198203729446	FRA10AC1
ENST00000630184.2|LGI1	0.89047603879683	LGI1
ENST00000371408.7|SLC35G1	0.914585203957169	SLC35G1
ENST00000371380.8|PLCE1	0.925680729519012	PLCE1
ENST00000371361.3|NOC3L	0.905662484283911	NOC3L
ENST00000225235.5|TBC1D12	0.907431050012215	TBC1D12
ENST00000285979.11|CYP2C18	0.864892631583922	CYP2C18
ENST00000371321.9|CYP2C19	0.877057909686284	CYP2C19
ENST00000260682.8|CYP2C9	0.877057909686284	CYP2C9
ENST00000623108.3|CYP2C8	0.873698504184791	CYP2C8
ENST00000327739.7|ACSM6	0.841358915747397	ACSM6
ENST00000329399.7|PDLIM1	0.953727964063903	PDLIM1
ENST00000371247.7|SORBS1	0.929868447445013	SORBS1
ENST00000371224.7|ALDH18A1	0.914765163212416	ALDH18A1
ENST00000680353.1|TCTN3	0.887084449080775	TCTN3
ENST00000371205.5|ENTPD1	0.825373723459047	ENTPD1
ENST00000646931.3|CC2D2B	0.905101344876254	CC2D2B
ENST00000265992.9|CCNJ	0.924772498307398	CCNJ
ENST00000624776.3|ZNF518A	0.877014280883109	ZNF518A
ENST00000224337.10|BLNK	0.91279430671964	BLNK
ENST00000630152.1|DNTT	0.886136665003679	DNTT
ENST00000419479.5|OPALIN	0.880727043390408	OPALIN
ENST00000357947.4|TLL2	0.962766934638416	TLL2
ENST00000371142.9|TM9SF3	0.909539742937177	TM9SF3
ENST00000339364.10|PIK3AP1	0.943638117174043	PIK3AP1
ENST00000421806.4|LCOR	0.91097039908769	LCOR
ENST00000266058.9|SLIT1	0.998683894638978	SLIT1
ENST00000479633.2|ARHGAP19-SLIT1	0.953779915963867	ARHGAP19-SLIT1
ENST00000371021.5|FRAT1	0.955454831893111	FRAT1
ENST00000371019.4|FRAT2	0.955454831893111	FRAT2
ENST00000536831.5|RRP12	0.945779505569139	RRP12
ENST00000334828.6|PGAM1	0.98735983671165	PGAM1
ENST00000370902.8|EXOSC1	0.961695458204382	EXOSC1
ENST00000393760.6|ZDHHC16	0.91782874743413	ZDHHC16
ENST00000355839.10|MMS19	0.902989228873953	MMS19
ENST00000370664.4|UBTD1	0.956706174226188	UBTD1
ENST00000307518.9|ANKRD2	0.891117813301739	ANKRD2
ENST00000370646.9|HOGA1	0.910939468747335	HOGA1
ENST00000370649.3|RP11-548K23.11	0.910939468747335	RP11-548K23.11
ENST00000370640.5|C10orf62	0.853427702262614	C10orf62
ENST00000307450.11|MORN4	0.958592259280697	MORN4
ENST00000370631.3|PI4K2A	0.917468314364332	PI4K2A
ENST00000370626.4|AVPI1	0.924458907393061	AVPI1
ENST00000285605.8|MARVELD1	0.922835090881351	MARVELD1
ENST00000393677.8|ZFYVE27	0.903358842043818	ZFYVE27
ENST00000266066.4|SFRP5	0.936603555699911	SFRP5
ENST00000370602.6|GOLGA7B	0.941597350058722	GOLGA7B
ENST00000370597.8|CRTAC1	0.945741957776761	CRTAC1
ENST00000298999.8|R3HCC1L	0.927407122838113	R3HCC1L
ENST00000260702.4|LOXL4	0.98692687329316	LOXL4
ENST00000370575.5|PYROXD2	0.939104309246942	PYROXD2
ENST00000325103.10|HPS1	0.950868240068299	HPS1
ENST00000361490.9|HPS1	0.950868240068299	HPS1
ENST00000370552.8|HPSE2	0.831573371822764	HPSE2
ENST00000356713.5|CNNM1	0.950552780120661	CNNM1
ENST00000370508.7|GOT1	0.896680796428805	GOT1
ENST00000344586.9|NKX2-3	0.880266633492633	NKX2-3
ENST00000370495.6|SLC25A28	0.90344669149046	SLC25A28
ENST00000649102.1|RP11-483F11.9	0.871671680069002	RP11-483F11.9
ENST00000370489.5|ENTPD7	0.923764678563049	ENTPD7
ENST00000370476.10|CUTC	0.901605246966363	CUTC
ENST00000016171.6|COX15	0.871671680069002	COX15
ENST00000647814.1|ABCC2	0.906894796126215	ABCC2
ENST00000324109.9|DNMBP	0.93800434964916	DNMBP
ENST00000370418.8|CPN1	0.909465035386741	CPN1
ENST00000421367.7|ERLIN1	0.890481024914711	ERLIN1
ENST00000370397.8|CHUK	0.941226194442144	CHUK
ENST00000354105.10|CWF19L1	0.909509613674249	CWF19L1
ENST00000614731.4|BLOC1S2	0.901076783249164	BLOC1S2
ENST00000318222.4|PKD2L1	0.887143632895013	PKD2L1
ENST00000370355.3|SCD	0.951122607289202	SCD
ENST00000343737.6|WNT8B	0.83144577076342	WNT8B
ENST00000479697.5|SEC31B	0.927255113070702	SEC31B
ENST00000529568.5|RP11-411B6.6	0.957374337363713	RP11-411B6.6
ENST00000370322.5|NDUFB8	0.908065134739233	NDUFB8
ENST00000299163.7|HIF1AN	0.965991425610302	HIF1AN
ENST00000355243.8|PAX2	0.914755639240787	PAX2
ENST00000649226.1|SLF2	0.945644878530293	SLF2
ENST00000318325.6|MRPL43	0.90715269527394	MRPL43
ENST00000521006.5|SEMA4G	0.903055711591219	SEMA4G
ENST00000643860.1|TWNK	0.870495472204423	TWNK
ENST00000370220.1|LZTS2	0.9918158751719	LZTS2
ENST00000474125.7|PDZD7	0.99554396153975	PDZD7
ENST00000393459.5|SFXN3	0.918268196729041	SFXN3
ENST00000370200.6|KAZALD1	0.909985554575699	KAZALD1
ENST00000370196.11|TLX1	0.974337461892663	TLX1
ENST00000370193.4|LBX1	0.940851486322533	LBX1
ENST00000393441.8|BTRC	0.902049748475431	BTRC
ENST00000370151.9|DPCD	0.967563958563708	DPCD
ENST00000370162.8|POLL	0.860390361579597	POLL
ENST00000664783.1|FBXW4	0.972746751080777	FBXW4
ENST00000469792.6|FGF8	0.955278471839868	FGF8
ENST00000370110.5|NPM3	0.941588660211808	NPM3
ENST00000361464.8|OGA	0.919352327341953	OGA
ENST00000358038.7|KCNIP2	0.936854850484712	KCNIP2
ENST00000370033.9|ARMH3	0.941555369927833	ARMH3
ENST00000299238.7|HPS6	0.964924548424341	HPS6
ENST00000673968.1|LDB1	0.904651478395476	LDB1
ENST00000278070.7|PPRC1	0.980171547822686	PPRC1
ENST00000405356.5|NOLC1	0.940828696368529	NOLC1
ENST00000370005.4|ELOVL3	0.868937576973416	ELOVL3
ENST00000370002.8|PITX3	0.930825921755799	PITX3
ENST00000676513.1|GBF1	0.955735931639025	GBF1
ENST00000428099.6|NFKB2	0.949282153143979	NFKB2
ENST00000406432.5|PSD	0.963140877532225	PSD
ENST00000369956.8|FBXL15	0.906732916174795	FBXL15
ENST00000369937.5|CUEDC2	0.950522677981523	CUEDC2
ENST00000625129.1|C10orf95	0.923436168116717	C10orf95
ENST00000238936.8|MFSD13A	0.965652496233395	MFSD13A
ENST00000369905.9|ACTR1A	0.938145373468847	ACTR1A
ENST00000369902.8|SUFU	0.935198248651633	SUFU
ENST00000302424.12|TRIM8	0.99554396153975	TRIM8
ENST00000260746.6|ARL3	0.933671385395802	ARL3
ENST00000369893.10|SFXN2	0.953035075784954	SFXN2
ENST00000448841.7|WBP1L	0.93017908649534	WBP1L
ENST00000369887.4|CYP17A1	0.950591900988375	CYP17A1
ENST00000339834.10|BORCS7	0.875236699288619	BORCS7
ENST00000299353.6|BORCS7-ASMT	0.875236699288619	BORCS7-ASMT
ENST00000369880.8|AS3MT	0.96038898596515	AS3MT
ENST00000369878.9|CNNM2	0.83442861251397	CNNM2
ENST00000674728.1|NT5C2	0.85746528398965	NT5C2
ENST00000441178.2|RPEL1	0.917174422058077	RPEL1
ENST00000369849.9|INA	0.951749299218116	INA
ENST00000369847.4|PCGF6	0.968957819575483	PCGF6
ENST00000369839.4|TAF5	0.966690164359302	TAF5
ENST00000369825.6|ATP5MK	0.925690016680365	ATP5MK
ENST00000369797.8|PDCD11	0.94679464417459	PDCD11
ENST00000260743.10|CALHM2	0.943888545361213	CALHM2
ENST00000329905.6|CALHM1	0.92472405288228	CALHM1
ENST00000369783.4|CALHM3	0.959070019855209	CALHM3
ENST00000369780.8|NEURL1	0.919520771879697	NEURL1
ENST00000369774.8|SH3PXD2A	0.907462677164287	SH3PXD2A
ENST00000224950.8|STN1	0.84969619690058	STN1
ENST00000369755.4|SLK	0.917965533770383	SLK
ENST00000648076.2|COL17A1	0.848955253440337	COL17A1
ENST00000369729.7|SFR1	0.91640406591704	SFR1
ENST00000357060.8|CFAP43	0.928897907914217	CFAP43
ENST00000539281.5|GSTO1	0.911022314447146	GSTO1
ENST00000338595.7|GSTO2	0.930663564630095	GSTO2
ENST00000278071.6|ITPRIP	0.968359113171583	ITPRIP
ENST00000369704.8|CFAP58	0.927041472076389	CFAP58
ENST00000369701.8|SORCS3	0.939903170247472	SORCS3
ENST00000263054.11|SORCS1	0.930869360946748	SORCS1
ENST00000502935.6|XPNPEP1	0.889353770030614	XPNPEP1
ENST00000356080.9|ADD3	0.900222572798321	ADD3
ENST00000332674.9|MXI1	0.905733116927914	MXI1
ENST00000369603.10|SMNDC1	0.901192710593081	SMNDC1
ENST00000369583.4|DUSP5	0.948414828887027	DUSP5
ENST00000361804.5|SMC3	0.91223429184201	SMC3
ENST00000369519.4|RBM20	0.910749782652216	RBM20
ENST00000393104.6|PDCD4	0.878598768181444	PDCD4
ENST00000651766.1|BBIP1	0.825506529002826	BBIP1
ENST00000369452.9|SHOC2	0.933462868844859	SHOC2
ENST00000280155.4|ADRA2A	0.851979018163402	ADRA2A
ENST00000348367.9|GPAM	0.914281881792203	GPAM
ENST00000645243.1|TECTB	0.923125379219897	TECTB
ENST00000393081.6|ACSL5	0.88401442524536	ACSL5
ENST00000682616.1|ZDHHC6	0.93625185019675	ZDHHC6
ENST00000393077.3|VTI1A	0.964735843936523	VTI1A
ENST00000542695.5|TCF7L2	0.887516789935602	TCF7L2
ENST00000351270.4|HABP2	0.898922796282304	HABP2
ENST00000359988.4|NRAP	0.898998745781897	NRAP
ENST00000345633.8|CASP7	0.90544965482654	CASP7
ENST00000354462.7|PLEKHS1	0.886377270550148	PLEKHS1
ENST00000361384.7|DCLRE1A	0.857066590180134	DCLRE1A
ENST00000369301.3|NHLRC2	0.979558558280939	NHLRC2
ENST00000369295.4|ADRB1	0.927011730956736	ADRB1
ENST00000648613.1|CCDC186	0.91769429478761	CCDC186
ENST00000251864.6|TDRD1	0.886685414262651	TDRD1
ENST00000392982.8|VWA2	0.925192407364807	VWA2
ENST00000369271.7|AFAP1L2	0.942712978188296	AFAP1L2
ENST00000369252.8|ABLIM1	0.816051818016229	ABLIM1
ENST00000369248.9|FAM160B1	0.893977121971461	FAM160B1
ENST00000298746.5|TRUB1	0.889380256994287	TRUB1
ENST00000355044.8|ATRNL1	0.959978540139507	ATRNL1
ENST00000355422.11|GFRA1	0.935256036023991	GFRA1
ENST00000333254.4|CCDC172	0.887996661602104	CCDC172
ENST00000369230.4|PNLIPRP3	0.835498501441079	PNLIPRP3
ENST00000369221.2|PNLIP	0.934520843565624	PNLIP
ENST00000528052.5|PNLIPRP1	0.866182776976296	PNLIPRP1
ENST00000369210.7|C10orf82	0.938451939475351	C10orf82
ENST00000635765.1|HSPA12A	0.887931117796389	HSPA12A
ENST00000341276.11|ENO4	0.950062929090508	ENO4
ENST00000355371.9|SHTN1	0.932077932878201	SHTN1
ENST00000277905.6|VAX1	0.81413236566117	VAX1
ENST00000644641.2|SLC18A2	0.974752247452672	SLC18A2
ENST00000334464.7|PDZD8	0.947123555515784	PDZD8
ENST00000442245.5|EMX2	0.906581038384316	EMX2
ENST00000355624.8|RAB11FIP2	0.912818875218424	RAB11FIP2
ENST00000369183.9|FAM204A	0.905381264754098	FAM204A
ENST00000239032.4|PRLHR	0.964562626252677	PRLHR
ENST00000369151.8|CACUL1	0.944359208707723	CACUL1
ENST00000425699.3|NANOS1	0.932818216051033	NANOS1
ENST00000369144.8|EIF3A	0.951122607289202	EIF3A
ENST00000648560.1|DENND10	0.863182562520205	DENND10
ENST00000355697.7|SFXN4	0.917091739565977	SFXN4
ENST00000298510.4|PRDX3	0.945209059261351	PRDX3
ENST00000392870.3|GRK5	0.885427929217596	GRK5
ENST00000369103.3|RGS10	0.910397419455399	RGS10
ENST00000369093.6|TIAL1	0.943248616529615	TIAL1
ENST00000369085.8|BAG3	0.924390406939463	BAG3
ENST00000650305.1|INPP5F	0.974337461892663	INPP5F
ENST00000369077.4|MCMBP	0.945350463467929	MCMBP
ENST00000369075.8|SEC23IP	0.976068352813694	SEC23IP
ENST00000398250.6|PLPP4	0.938869694594734	PLPP4
ENST00000497136.6|WDR11	0.84140558772578	WDR11
ENST00000683211.1|FGFR2	0.943015648383444	FGFR2
ENST00000369043.8|ATE1	0.957015643773071	ATE1
ENST00000369023.8|NSMCE4A	0.904830038243312	NSMCE4A
ENST00000369005.6|TACC2	0.935641366489892	TACC2
ENST00000260723.6|BTBD16	0.82771183463576	BTBD16
ENST00000368990.7|PLEKHA1	0.890428573449687	PLEKHA1
ENST00000528446.1|ARMS2	0.878660331148595	ARMS2
ENST00000368984.8|HTRA1	0.944269075729402	HTRA1
ENST00000338354.10|DMBT1	0.93298173058458	DMBT1
ENST00000652090.1|RP11-481L19.2	0.897782721591359	RP11-481L19.2
ENST00000329446.5|C10orf120	0.863638416574397	C10orf120
ENST00000368901.5|CUZD1	0.960412546890664	CUZD1
ENST00000368904.6|RP11-107C16.2	0.960412546890664	RP11-107C16.2
ENST00000368898.8|FAM24B	0.862551090777691	FAM24B
ENST00000368894.2|FAM24A	0.912013664235775	FAM24A
ENST00000481909.2|C10orf88	0.94596453599216	C10orf88
ENST00000368887.7|PSTK	0.952870867347277	PSTK
ENST00000617859.4|IKZF5	0.935566548660792	IKZF5
ENST00000358776.7|ACADSB	0.952618778423299	ACADSB
ENST00000357878.7|HMX3	0.959910870353362	HMX3
ENST00000339992.4|HMX2	0.932546296406595	HMX2
ENST00000368865.9|BUB3	0.939671655707861	BUB3
ENST00000284674.2|GPR26	0.94903118395413	GPR26
ENST00000241305.4|CPXM2	0.928750515673154	CPXM2
ENST00000346248.7|CHST15	0.915963007063444	CHST15
ENST00000368845.6|OAT	0.893351250119337	OAT
ENST00000451024.5|NKX1-2	0.899158053426473	NKX1-2
ENST00000368842.10|LHPP	0.972313114813718	LHPP
ENST00000337318.8|FAM53B	0.894693946872368	FAM53B
ENST00000652548.1|EEF1AKMT2	0.900191078111866	EEF1AKMT2
ENST00000298492.6|ABRAXAS2	0.953360146838566	ABRAXAS2
ENST00000359653.4|ZRANB1	0.90373345832774	ZRANB1
ENST00000309035.11|CTBP2	0.828977036290108	CTBP2
ENST00000368821.4|TEX36	0.908740100459854	TEX36
ENST00000356792.9|EDRF1	0.912554138459494	EDRF1
ENST00000299130.7|BCCIP	0.990850042178895	BCCIP
ENST00000284690.4|DHX32	0.935013287728645	DHX32
ENST00000368693.6|FANK1	0.968957819575483	FANK1
ENST00000448723.2|ADAM12	0.956366575165626	ADAM12
ENST00000488181.3|C10orf90	0.852042951769564	C10orf90
ENST00000623213.2|DOCK1	0.974077366994364	DOCK1
ENST00000522781.6|INSYN2A	0.938105121622576	INSYN2A
ENST00000398023.3|NPS	0.890638930973353	NPS
ENST00000388920.5|FOXI2	0.944563495690233	FOXI2
ENST00000368671.4|CLRN3	0.903005680612691	CLRN3
ENST00000479896.1|PTPRE	0.917691086957161	PTPRE
ENST00000368654.8|MKI67	0.876715687274151	MKI67
ENST00000651593.1|MGMT	0.939620832803586	MGMT
ENST00000440978.2|EBF3	0.813481591944147	EBF3
ENST00000456581.1|C10orf143	0.916981250131725	C10orf143
ENST00000368644.5|GLRX3	0.982174175101664	GLRX3
ENST00000368642.4|TCERG1L	0.883732046780046	TCERG1L
ENST00000669493.1|JAKMIP3	0.935769352759472	JAKMIP3
ENST00000338492.9|DPYSL4	0.91451978484642	DPYSL4
ENST00000298630.8|STK32C	0.922909529375262	STK32C
ENST00000368614.8|LRRC27	0.900821074594019	LRRC27
ENST00000305233.6|PWWP2B	0.963297272779508	PWWP2B
ENST00000368594.8|INPP5A	0.998683894638978	INPP5A
ENST00000368592.8|NKX6-2	0.936799369325295	NKX6-2
ENST00000368586.10|CFAP46	0.976890912780604	CFAP46
ENST00000392607.8|ADGRA1	0.903256902400193	ADGRA1
ENST00000304613.8|KNDC1	0.919812538178564	KNDC1
ENST00000304477.3|UTF1	0.901389807465699	UTF1
ENST00000325980.10|VENTX	0.939710914769767	VENTX
ENST00000445355.8|ADAM8	0.917821552915273	ADAM8
ENST00000684478.1|TUBGCP2	0.8606100969114	TUBGCP2
ENST00000252939.9|CALY	0.955937588552568	CALY
ENST00000433452.6|PRAP1	0.925502876486588	PRAP1
ENST00000368552.7|FUOM	0.947902878140573	FUOM
ENST00000368547.4|ECHS1	0.958084699345986	ECHS1
ENST00000278060.10|PAOX	0.960915159789111	PAOX
ENST00000468317.3|RP11-108K14.8	0.965991425610302	RP11-108K14.8
ENST00000317502.11|MTG1	0.934878749581978	MTG1
ENST00000414069.2|SPRN	0.91629248338138	SPRN
ENST00000640237.1|SCART1	0.950209340294083	SCART1
ENST00000463117.6|CYP2E1	0.953162243180212	CYP2E1
ENST00000368517.7|SYCE1	0.867978100719249	SYCE1
ENST00000443774.5|FRG2B	0.918951502795897	FRG2B
ENST00000425520.2|FRG2B	0.918951502795897	FRG2B
ENST00000325147.13|BET1L	0.986689294921747	BET1L
ENST00000342878.3|SCGB1C1	0.921111960010942	SCGB1C1
ENST00000325113.9|ODF3	0.940430983794052	ODF3
ENST00000526104.6|RIC8A	0.972909759506343	RIC8A
ENST00000382743.9|SIRT3	0.968960680324401	SIRT3
ENST00000525665.5|PSMD13	0.910608621650592	PSMD13
ENST00000534750.6|NLRP6	0.932432752918421	NLRP6
ENST00000409548.7|PGGHG	0.925007546390452	PGGHG
ENST00000382614.2|IFITM5	0.921141269020465	IFITM5
ENST00000616316.2|IFITM2	0.949439440710673	IFITM2
ENST00000328221.5|IFITM1	0.897805601877578	IFITM1
ENST00000680622.1|IFITM3	0.851710358157305	IFITM3
ENST00000329962.11|B4GALNT4	0.954500421289034	B4GALNT4
ENST00000331563.7|PKP3	0.957342202436242	PKP3
ENST00000431843.7|SIGIRR	0.915305142275592	SIGIRR
ENST00000332826.7|ANO9	0.945288521359179	ANO9
ENST00000308020.6|PTDSS2	0.917136791332174	PTDSS2
ENST00000534797.5|RNH1	0.933438609315367	RNH1
ENST00000462734.2|HRAS	0.950791283379177	HRAS
ENST00000270115.8|LRRC56	0.849702405820418	LRRC56
ENST00000329451.8|LMNTD2	0.907736321306422	LMNTD2
ENST00000397583.8|RASSF7	0.895831476210907	RASSF7
ENST00000264555.10|PHRF1	0.937785343137001	PHRF1
ENST00000397566.5|IRF7	0.867829857590541	IRF7
ENST00000397542.7|CDHR5	0.961571566414287	CDHR5
ENST00000176195.4|SCT	0.975194558609288	SCT
ENST00000176183.6|DRD4	0.963462596667968	DRD4
ENST00000683307.1|DEAF1	0.9498144362636	DEAF1
ENST00000526909.5|EPS8L2	0.938974704420131	EPS8L2
ENST00000397512.8|TMEM80	0.826083826172785	TMEM80
ENST00000528097.5|TALDO1	0.867002298413564	TALDO1
ENST00000319863.13|GATD1	0.970771094178411	GATD1
ENST00000330106.5|CEND1	0.978681903327615	CEND1
ENST00000320230.9|SLC25A22	0.860393222328516	SLC25A22
ENST00000678030.1|PANO1	0.913860866034295	PANO1
ENST00000524486.5|PIDD1	0.938168843590053	PIDD1
ENST00000530797.5|RPLP2	0.890424229166271	RPLP2
ENST00000336615.9|PNPLA2	0.913592094180092	PNPLA2
ENST00000525077.2|CRACR2B	0.900044239512681	CRACR2B
ENST00000397420.9|CD151	0.926016887379156	CD151
ENST00000322008.9|CD151	0.926016887379156	CD151
ENST00000322028.5|POLR2L	0.942773731343626	POLR2L
ENST00000397404.5|TSPAN4	0.958091341377642	TSPAN4
ENST00000449825.5|CHID1	0.911566825718649	CHID1
ENST00000332231.9|AP2A2	0.927917140073686	AP2A2
ENST00000421673.7|MUC6	0.946437358363447	MUC6
ENST00000675028.1|MUC2	0.981400018591602	MUC2
ENST00000621226.2|MUC5AC	0.897679235211101	MUC5AC
ENST00000529681.5|MUC5B	0.926016887379156	MUC5B
ENST00000527886.5|TOLLIP	0.916982132567195	TOLLIP
ENST00000528841.6|BRSK2	0.912208993907481	BRSK2
ENST00000329957.7|MOB2	0.859906019860427	MOB2
ENST00000397374.8|DUSP8	0.9731211880421	DUSP8
ENST00000382171.2|KRTAP5-1	0.943940756397837	KRTAP5-1
ENST00000412090.2|KRTAP5-2	0.943940756397837	KRTAP5-2
ENST00000399685.1|KRTAP5-3	0.943940756397837	KRTAP5-3
ENST00000399682.1|KRTAP5-4	0.943940756397837	KRTAP5-4
ENST00000399676.3|KRTAP5-5	0.943940756397837	KRTAP5-5
ENST00000382160.1|KRTAP5-6	0.943940756397837	KRTAP5-6
ENST00000382123.1|IFITM10	0.907689901404009	IFITM10
ENST00000636397.1|RP11-295K3.1	0.957342202436242	RP11-295K3.1
ENST00000678991.1|CTSD	0.957342202436242	CTSD
ENST00000341958.3|SYT8	0.932296429048623	SYT8
ENST00000381911.6|TNNI2	0.905742553162845	TNNI2
ENST00000406638.6|LSP1	0.87806676580369	LSP1
ENST00000640310.2|PRR33	0.878903190092201	PRR33
ENST00000381558.6|TNNT3	0.921778426570623	TNNT3
ENST00000381514.7|MRPL23	0.99554396153975	MRPL23
ENST00000416167.7|IGF2	0.87278585961827	IGF2
ENST00000643349.1|RP11-889I17.2	0.887420614557676	RP11-889I17.2
ENST00000356578.8|INS-IGF2	0.939114067210771	INS-IGF2
ENST00000397262.5|INS	0.939114067210771	INS
ENST00000381178.5|TH	0.926076511655417	TH
ENST00000331289.5|ASCL2	0.964896313063373	ASCL2
ENST00000381153.8|C11orf21	0.899697065241939	C11orf21
ENST00000182290.9|TSPAN32	0.933263374127002	TSPAN32
ENST00000263645.10|CD81	0.955029238766341	CD81
ENST00000380996.9|TSSC4	0.920029553823721	TSSC4
ENST00000155858.10|TRPM5	0.961798240896493	TRPM5
ENST00000155840.12|KCNQ1	0.891232207528135	KCNQ1
ENST00000414822.8|CDKN1C	0.933346251892907	CDKN1C
ENST00000625099.4|SLC22A18AS	0.871636324944269	SLC22A18AS
ENST00000380574.5|SLC22A18	0.913667126378176	SLC22A18
ENST00000314222.5|PHLDA2	0.910236081698901	PHLDA2
ENST00000620138.4|NAP1L4	0.863757553882592	NAP1L4
ENST00000531387.5|CARS1	0.950172458174423	CARS1
ENST00000263650.12|OSBPL5	0.927930994446931	OSBPL5
ENST00000389832.7|MRGPRE	0.905792907644144	MRGPRE
ENST00000620374.4|ZNF195	0.908346060981249	ZNF195
ENST00000359918.8|ART5	0.940577401583728	ART5
ENST00000250693.2|ART1	0.928620973252492	ART1
ENST00000250699.2|CHRNA10	0.94923624291151	CHRNA10
ENST00000359171.8|NUP98	0.867790274457515	NUP98
ENST00000278243.9|PGAP2	0.917935786662329	PGAP2
ENST00000351018.5|RHOG	0.9376383630769	RHOG
ENST00000616714.4|STIM1	0.91538941385086	STIM1
ENST00000532170.5|RRM1	0.902015094626364	RRM1
ENST00000624801.3|OR52B4	0.884448558673759	OR52B4
ENST00000254436.8|TRIM21	0.920261678342487	TRIM21
ENST00000325719.4|OR52K2	0.930213513312535	OR52K2
ENST00000641528.1|OR52K1	0.914738281708089	OR52K1
ENST00000641896.1|OR52I2	0.849194368161402	OR52I2
ENST00000300747.10|TRIM68	0.96352605831546	TRIM68
ENST00000641817.1|OR51D1	0.792237477102993	OR51D1
ENST00000396952.6|OR51E1	0.847844933191885	OR51E1
ENST00000396950.4|OR51E2	0.874747028614481	OR51E2
ENST00000641159.1|OR51C1P	0.844031125552928	OR51C1P
ENST00000380390.6|MMP26	0.879513586691209	MMP26
ENST00000322110.8|OR51F2	0.856476190425063	OR51F2
ENST00000641672.1|OR51F2	0.837283485987067	OR51F2
ENST00000641490.1|OR51A7	0.85835071935772	OR51A7
ENST00000641926.1|OR51G2	0.922808625646939	OR51G2
ENST00000641898.1|OR51A4	0.901760315148262	OR51A4
ENST00000641819.1|OR51L1	0.902535984043101	OR51L1
ENST00000642125.1|OR52A5	0.906390539409529	OR52A5
ENST00000380367.3|OR52A1	0.903040890933017	OR52A1
ENST00000647020.1|HBB	0.961473683657333	HBB
ENST00000643122.1|HBD	0.961473683657333	HBD
ENST00000330597.5|HBG1	0.948139746116805	HBG1
ENST00000647543.1|CTD-2643I7.4	0.948139746116805	CTD-2643I7.4
ENST00000380252.6|HBG2	0.946202835865839	HBG2
ENST00000292896.3|HBE1	0.947235220557655	HBE1
ENST00000418729.1|OR51B5	0.928522285039867	OR51B5
ENST00000642046.1|OR51M1	0.87893773359363	OR51M1
ENST00000300778.4|OR51Q1	0.898620382049033	OR51Q1
ENST00000641930.1|OR51I2	0.871748917446981	OR51I2
ENST00000322641.5|OR52D1	0.895559050156242	OR52D1
ENST00000311659.5|UBQLN3	0.9918158751719	UBQLN3
ENST00000380184.2|UBQLNL	0.8739699654461	UBQLNL
ENST00000322653.7|OR52H1	0.894527961842747	OR52H1
ENST00000380097.8|TRIM6	0.87427444235615	TRIM6
ENST00000354852.5|TRIM6-TRIM34	0.87427444235615	TRIM6-TRIM34
ENST00000514226.5|TRIM34	0.911627017900165	TRIM34
ENST00000380034.8|TRIM5	0.912791325430704	TRIM5
ENST00000379965.8|TRIM22	0.902474199330141	TRIM22
ENST00000317121.6|OR56B1	0.896735715969662	OR56B1
ENST00000641350.2|OR52N4	0.843730264973874	OR52N4
ENST00000641377.1|OR56B2P	0.905334949570439	OR56B2P
ENST00000641181.1|OR52N5	0.857749801491633	OR52N5
ENST00000641645.1|OR52N1	0.86331478995061	OR52N1
ENST00000317037.3|OR52N2	0.927465290643572	OR52N2
ENST00000537935.1|OR52E8	0.824661879080131	OR52E8
ENST00000641726.1|OR52E4	0.906086834881279	OR52E4
ENST00000610445.2|OR52E5	0.863424342383897	OR52E5
ENST00000641905.1|OR56A3	0.880842566456931	OR56A3
ENST00000332249.4|OR52L1	0.912740735005472	OR52L1
ENST00000641156.1|OR56A4	0.868538045556782	OR56A4
ENST00000641900.1|OR56A1	0.8840041679854	OR56A1
ENST00000316529.3|OR56B4	0.873402713504145	OR56B4
ENST00000316375.3|C11orf42	0.932590988110752	C11orf42
ENST00000265978.8|FAM160A2	0.906751619383071	FAM160A2
ENST00000379936.3|CNGA4	0.923790267213474	CNGA4
ENST00000303927.4|CAVIN3	0.923196282396421	CAVIN3
ENST00000534405.5|SMPD1	0.930442068807054	SMPD1
ENST00000389906.6|APBB1	0.909539978063158	APBB1
ENST00000265983.8|HPX	0.943538341797946	HPX
ENST00000525074.5|TRIM3	0.972313114813718	TRIM3
ENST00000614314.4|ARFIP2	0.938863583648229	ARFIP2
