gene	length	GC%
WNK1	2659	38.8491914253479
RAD52	1655	42.7794561933535
ERC1	5701	48.9914050166637
WNT5B	960	53.0208333333333
FBXL14	755	42.2516556291391
ADIPOR2	2602	45.4265949269792
CACNA2D4	1692	48.758865248227
LRTM2	2031	59.478089611029
DCP1B	1665	32.8528528528529
CACNA1C	6751	48.3928306917494
FKBP4	2165	47.5288683602771
ITFG2	2648	52.3791540785499
NRIP2	1859	51.1565357719204
TEX52	185	55.6756756756757
FOXM1	958	51.4613778705637
RHNO1	1064	39.4736842105263
TULP3	1694	47.5796930342385
TEAD4	198	58.5858585858586
TSPAN9	3443	58.1760092942202
PRMT8	791	50.9481668773704
CRACR2A	2611	52.1639218690157
PARP11	3262	37.7682403433476
CCND2	5341	42.7260812581913
RP11-388F6.5	2418	41.025641025641
TIGAR	7337	40.5479078642497
FGF23	2116	40.9262759924386
FGF6	73	41.0958904109589
C12orf4	2072	37.4517374517375
RAD51AP1	1972	35.5983772819473
DYRK4	1549	39.5093608779858
RP11-500M8.7	663	46.0030165912519
AKAP3	221	47.0588235294118
NDUFA9	7209	42.9047024552643
RP11-234B24.6	1587	45.0535601764335
GALNT8	129	45.7364341085271
KCNA6	1781	45.4239191465469
KCNA1	5390	40.2411873840445
KCNA5	799	39.9249061326658
NTF3	311	32.1543408360129
ANO2	648	47.6851851851852
VWF	138	57.9710144927536
CD9	2440	48.6475409836066
PLEKHG6	340	54.4117647058823
TNFRSF1A	541	54.5286506469501
SCNN1A	1030	53.5922330097087
LTBR	629	58.0286168521463
CD27	321	60.1246105919003
TAPBPL	167	43.1137724550898
VAMP1	2639	51.5346722243274
MRPL51	385	38.1818181818182
NCAPD2	543	44.1988950276243
GAPDH	189	59.2592592592593
IFFO1	1522	55.5847568988173
NOP2	122	44.2622950819672
RP5-940J5.10	3340	53.0538922155689
CHD4	594	48.6531986531987
LPAR5	1295	46.2548262548263
ACRBP	207	53.6231884057971
ING4	894	51.2304250559284
ZNF384	1237	43.6540016168149
PIANP	1635	57.4311926605505
COPS7A	836	48.6842105263158
MLF2	577	50.4332755632582
PTMS	510	61.3725490196078
LAG3	65	56.9230769230769
CD4	1470	54.2857142857143
GPR162	217	54.8387096774194
P3H3	386	59.0673575129534
GNB3	495	56.5656565656566
CDCA3	1995	52.5814536340852
USP5	555	60
TPI1	565	49.7345132743363
SPSB2	505	55.4455445544555
LRRC23	363	59.228650137741
ENO2	896	50.2232142857143
ATN1	541	57.3012939001848
C12orf57	363	45.7300275482094
PTPN6	272	55.8823529411765
PHB2	642	50.9345794392523
EMG1	4127	50.181730070269
LPCAT3	1805	52.8531855955679
C1S	381	40.4199475065617
C1R	313	37.3801916932907
C1RL	1837	46.5432770821992
RBP5	435	52.8735632183908
CLSTN3	864	57.9861111111111
PEX5	1260	47.6984126984127
ACSM4	351	29.6296296296296
CD163L1	192	32.8125
CD163	594	30.4713804713805
APOBEC1	147	37.4149659863946
GDF3	94	34.0425531914894
DPPA3	482	30.7053941908714
CLEC4C	181	32.5966850828729
NANOGNB	270	34.0740740740741
NANOG	4051	43.9644532214268
SLC2A14	1802	40.8435072142064
SLC2A3	2183	42.647732478241
FOXJ2	2667	42.1072365954256
C3AR1	1893	36.8198626518753
NECAP1	1769	38.7789711701526
CLEC4A	320	37.5
RP11-266K4.16	219	44.7488584474886
ZNF705A	2463	38.0430369468128
FAM90A1	562	55.5160142348754
CLEC6A	866	31.986143187067
CLEC4D	1095	33.8812785388128
CLEC4E	1333	40.5851462865716
AICDA	2114	38.647114474929
MFAP5	2148	36.7783985102421
RIMKLB	3407	32.8147930730848
A2ML1	731	45.2804377564979
PHC1	2008	42.4800796812749
M6PR	1457	41.3864104323953
KLRG1	1214	37.2322899505766
A2M	115	40.8695652173913
PZP	132	31.8181818181818
KLRB1	723	38.4508990318119
CLEC2D	4679	37.4438982688609
CLECL1	961	46.8262226847034
CD69	995	32.2613065326633
KLRF1	479	31.5240083507307
CLEC2B	931	37.0569280343716
CLEC2A	339	41.0029498525074
CLEC12A	569	41.8277680140597
CLEC1B	2193	32.1477428180575
CLEC12B	2202	33.0154405086285
CLEC9A	399	36.3408521303258
CLEC1A	1779	36.9870713884205
CLEC7A	1681	39.0243902439024
OLR1	1579	36.7321089297023
TMEM52B	1664	42.8485576923077
GABARAPL1	2878	46.4906184850591
KLRD1	14815	37.3000337495781
KLRK1	761	46.2549277266754
KLRC4-KLRK1	1636	42.7872860635697
KLRC4	271	25.0922509225092
RP11-277P12.6	260	33.4615384615385
KLRC3	257	33.852140077821
KLRC2	518	32.6254826254826
KLRC1	510	33.3333333333333
EIF2S3B	440	28.4090909090909
MAGOHB	2082	35.3025936599424
STYK1	1221	37.5921375921376
YBX3	600	35.3333333333333
TAS2R7	82	28.0487804878049
TAS2R9	43	39.5348837209302
PRH1	13	30.7692307692308
TAS2R10	29	51.7241379310345
PRR4	120	30
PRH1-PRR4	479	46.5553235908142
TAS2R13	461	29.5010845986985
PRH2	2638	32.2592873388931
TAS2R14	844	27.3696682464455
TAS2R50	48	39.5833333333333
TAS2R20	985	32.7918781725888
TAS2R19	53	49.0566037735849
TAS2R31	19	47.3684210526316
TAS2R43	13	53.8461538461538
TAS2R30	327	25.6880733944954
SMIM10L1	4453	36.4922524141029
PRB3	91	39.5604395604396
PRB4	141	31.9148936170213
PRB1	680	56.4705882352941
PRB2	142	36.6197183098592
ETV6	4331	44.1699376587393
BCL2L14	1085	44.4239631336406
LRP6	5101	33.7580866496765
MANSC1	3971	45.4041803072274
BORCS5	5457	45.6661169140553
DUSP16	3551	42.5232328921431
CREBL2	3110	36.6237942122187
GPR19	311	27.9742765273312
CDKN1B	3266	36.5278628291488
APOLD1	3814	41.1379129522811
DDX47	427	38.1733021077283
GPRC5A	5398	47.8140051871063
HEBP1	1503	44.7771124417831
FAM234B	2819	42.2135509045761
GSG1	1369	44.7772096420745
EMP1	5250	41.6190476190476
GRIN2B	25446	41.8179674605046
ATF7IP	4857	36.0098826436072
PLBD1	111	32.4324324324324
GUCY2C	485	33.4020618556701
H4-16	1559	41.180243745991
H2AJ	2828	40.6294200848656
WBP11	2483	33.7897704389851
C12orf60	742	31.5363881401617
SMCO3	1353	35.1810790835181
ART4	3802	37.9537085744345
MGP	1275	34.0392156862745
ERP27	696	40.8045977011494
ARHGDIB	491	48.0651731160896
PDE6H	389	37.0179948586118
RERG	1327	33.3082140165787
PTPRO	6102	41.4126515896427
EPS8	968	32.6446280991736
STRAP	500	34.8
DERA	635	31.1811023622047
SLC15A5	1183	31.1073541842773
MGST1	1028	30.9338521400778
LMO3	2849	33.0642330642331
RERGL	322	36.6459627329193
PIK3C2G	386	27.720207253886
PLCZ1	63	33.3333333333333
CAPZA3	20	40
PLEKHA5	2958	46.078431372549
AEBP2	4110	30.2433090024331
PDE3A	8312	33.4696823869105
SLCO1C1	858	29.2540792540793
SLCO1B3	664	30.8734939759036
SLCO1B3-SLCO1B7	139	33.0935251798561
RP11-125O5.2	364	36.2637362637363
SLCO1B1	607	29.4892915980231
SLCO1A2	4948	38.2174616006467
IAPP	1674	36.7383512544803
PYROXD1	2496	31.0096153846154
RECQL	1284	29.3613707165109
GOLT1B	2701	31.0995927434284
SPX	1752	33.0479452054795
GYS2	847	30.4604486422668
RP11-501E24.9	2865	40.2443280977312
LDHB	200	35.5
KCNJ8	739	41.1366711772666
ABCC9	3655	32.749658002736
CMAS	357	31.0924369747899
ST8SIA1	8161	36.7602009557652
C2CD5	1177	30.9260832625319
ETNK1	5711	30.3799684818771
SOX5	4715	33.5524920466596
BCAT1	7984	35.1077154308617
IRAG2	175	35.4285714285714
CFAP94	259	27.4131274131274
ETFRF1	823	30.7411907654921
KRAS	4670	34.3254817987152
LMNTD1	401	37.4064837905237
RASSF8	4051	32.6092322883239
BHLHE41	2036	36.6895874263261
SSPN	3701	35.0716022696569
ITPR2	4045	37.0580964153276
INTS13	316	26.5822784810127
FGFR1OP2	1915	29.0861618798956
TM7SF3	2386	37.6362112321878
MED21	2212	33.3634719710669
C12orf71	117	27.3504273504274
STK38L	3504	31.3641552511416
ARNTL2	4757	38.4065587555182
SMCO2	64	42.1875
PPFIBP1	2682	39.1498881431767
REP15	323	30.030959752322
MRPS35	845	35.8579881656805
MANSC4	311	43.0868167202572
KLHL42	4874	36.992203528929
PTHLH	1016	36.6141732283465
CCDC91	993	29.3051359516616
FAR2	1822	33.3150384193194
ERGIC2	3804	33.8065194532072
TMTC1	6006	35.8308358308358
IPO8	1872	37.5534188034188
CAPRIN2	6020	38.8704318936877
TSPAN11	4687	56.7527202901643
DDX11	3095	58.1583198707593
SINHCAF	2128	36.1372180451128
DENND5B	5377	38.9250511437605
ETFBKMT	5124	37.5097580015613
AMN1	1162	32.4440619621342
H3-5	574	32.7526132404181
RESF1	572	29.7202797202797
BICD1	6006	33.3832833832834
FGD4	5517	33.768352365416
DNM1L	2240	37.5892857142857
YARS2	660	43.7878787878788
PKP2	1669	34.2720191731576
SYT10	2592	30.5941358024691
ALG10	1387	33.4534967555876
ALG10B	8508	31.4762576398684
CPNE8	1679	30.7325789160214
KIF21A	1195	29.7907949790795
ABCD2	3879	29.6210363495746
C12orf40	1665	42.9429429429429
SLC2A13	5001	30.2339532093581
LRRK2	1520	28.8157894736842
CNTN1	2380	31.0084033613445
PDZRN4	855	30.1754385964912
GXYLT1	5941	34.9436121865006
YAF2	4572	37.2265966754156
PPHLN1	2000	37.05
ZCRB1	922	27.765726681128
PRICKLE1	3052	40.3669724770642
ADAMTS20	343	33.2361516034985
PUS7L	11384	33.6349262122277
IRAK4	2826	43.5244161358811
TWF1	2943	34.5565749235474
TMEM117	1086	36.0957642725599
NELL2	656	34.4512195121951
DBX2	1614	35.3779429987608
ANO6	3038	38.808426596445
ARID2	2959	33.0517066576546
SCAF11	2917	34.2475145697635
SLC38A1	5907	39.546300998815
SLC38A2	2923	33.8351009237085
SLC38A4	1940	32.680412371134
AMIGO2	1727	34.6844238563984
PCED1B	298	45.6375838926174
RPAP3	2256	32.3581560283688
ENDOU	1068	43.5393258426966
RAPGEF3	3204	57.6779026217228
SLC48A1	2470	56.0323886639676
HDAC7	1119	57.1045576407507
VDR	3209	52.3215955126208
TMEM106C	649	43.2973805855162
COL2A1	440	45.9090909090909
SENP1	4097	40.3221869660727
PFKM	3007	51.5463917525773
ASB8	1577	41.7247939124921
CCDC184	1219	51.8457752255947
H1-7	220	53.6363636363636
ZNF641	5793	44.0876920421198
ANP32D	562	47.153024911032
C12orf54	384	46.09375
LALBA	825	46.0606060606061
KANSL2	642	38.1619937694704
CCNT1	6037	39.5063773397383
TEX49	470	49.5744680851064
ADCY6	2262	54.6419098143236
CACNB3	1042	58.7332053742802
DDX23	713	51.7531556802244
RND1	851	55.4641598119859
RP11-302B13.5	157	48.4076433121019
CCDC65	363	40.771349862259
FKBP11	420	48.3333333333333
ARF3	3224	50.8064516129032
WNT10B	755	49.9337748344371
WNT1	980	56.6326530612245
DDN	1591	53.4883720930233
PRKAG1	621	47.8260869565217
RP11-386G11.12	1688	47.5118483412322
KMT2D	2802	52.9621698786581
RHEBL1	814	51.965601965602
DHH	3203	50.2653762098033
LMBR1L	1983	55.9253656076652
TUBA1B	1630	53.0061349693252
TUBA1A	239	35.9832635983264
TUBA1C	1373	46.176256372906
PRPH	333	53.1531531531532
TROAP	53	45.2830188679245
C1QL4	645	60.6201550387597
DNAJC22	2188	42.9616087751371
SPATS2	1169	42.1727972626176
KCNH3	384	55.7291666666667
MCRS1	344	54.6511627906977
PRPF40B	474	54.2194092827004
FAM186B	2764	54.3415340086831
FMNL3	9316	50.2146844139115
TMBIM6	2038	44.9950932286555
NCKAP5L	687	62.5909752547307
BCDIN3D	2328	42.139175257732
FAIM2	3608	58.6751662971175
AQP2	3270	53.3333333333333
AQP5	505	58.4158415841584
AQP6	1468	53.6784741144414
RACGAP1	1106	38.6980108499096
ASIC1	1962	54.841997961264
SMARCD1	1707	52.7826596367897
GPD1	1794	57.0234113712375
COX14	234	47.4358974358974
CERS5	2387	47.2140762463343
LIMA1	1276	33.5423197492163
FAM186A	1015	45.615763546798
LARP4	4140	31.6425120772947
DIP2B	3818	37.8470403352541
ATF1	1383	27.5488069414317
TMPRSS12	2328	34.5360824742268
METTL7A	2360	41.0593220338983
SLC11A2	2333	38.3626232318903
LETMD1	982	46.1303462321792
CSRNP2	2541	41.401023219205
TFCP2	1585	38.3596214511041
POU6F1	4311	51.8209232196706
DAZAP2	1473	39.1717583163612
SMAGP	1383	45.6977584960231
BIN2	461	42.9501084598698
CELA1	135	34.8148148148148
GALNT6	3127	49.216501439079
SLC4A8	8325	44.7927927927928
SCN8A	5435	44.3790248390064
TMDD1	19	31.5789473684211
FIGNL2	2553	56.7959263611438
ANKRD33	422	40.7582938388626
ACVRL1	2468	55.1053484602917
ACVR1B	2968	51.4150943396226
TAMALIN	690	62.7536231884058
NR4A1	557	50.2692998204668
ATG101	305	54.7540983606557
SMIM41	1072	52.5186567164179
KRT80	2527	54.016620498615
KRT7	161	55.2795031055901
KRT86	578	59.8615916955017
KRT81	342	58.187134502924
KRT83	330	59.6969696969697
KRT85	847	54.1912632821724
KRT84	222	59.9099099099099
KRT82	1044	51.5325670498084
KRT75	447	57.7181208053691
KRT6B	539	48.4230055658627
KRT6C	546	45.0549450549451
KRT6A	544	45.9558823529412
KRT5	367	46.5940054495913
KRT71	623	56.5008025682183
KRT74	1187	48.9469250210615
KRT72	393	51.9083969465649
KRT73	626	48.7220447284345
KRT2	461	48.8069414316703
KRT1	457	45.2954048140044
KRT77	1539	49.5126705653021
KRT76	558	52.3297491039427
KRT3	357	63.0252100840336
KRT4	520	50.9615384615385
KRT79	464	55.1724137931034
KRT78	1306	52.2205206738132
KRT8	2190	52.8310502283105
KRT18	466	50.8583690987124
EIF4B	1992	39.8092369477912
TNS2	489	57.4642126789366
SPRYD3	1516	56.3324538258575
IGFBP6	178	59.5505617977528
SOAT2	412	51.2135922330097
CSAD	848	39.0330188679245
ZNF740	7552	52.1451271186441
ITGB7	233	54.5064377682403
RARG	1107	58.1752484191509
RP11-624J6.2	282	59.2198581560284
MFSD5	217	46.0829493087558
ESPL1	6458	57.0300402601425
PFDN5	105	51.4285714285714
MYG1	28	32.1428571428571
AAAS	572	57.8671328671329
SP7	1571	49.5862507956715
SP1	5206	40.3764886669228
AMHR2	199	45.7286432160804
PRR13	579	44.9050086355786
PCBP2	1720	42.0348837209302
MAP3K12	1513	42.9610046265697
TARBP2	1025	58.0487804878049
NPFF	88	44.3181818181818
ATF7-NPFF	167	52.6946107784431
ATF7	5083	46.0948258902223
ATP5MC2	143	51.7482517482517
CALCOCO1	3427	48.1178873650423
HOXC13	1288	49.8447204968944
HOXC12	2390	56.1087866108787
HOXC11	2230	48.8340807174888
HOXC10	833	47.0588235294118
RP11-834C11.12	396	69.9494949494949
HOXC6	771	54.0856031128405
HOXC9	624	49.3589743589744
HOXC8	1388	41.2824207492795
HOXC4	825	40.969696969697
HOXC5	869	60.7594936708861
SMUG1	1730	46.6473988439306
CBX5	10813	41.55183575326
HNRNPA1	2543	39.6382225717656
NFE2	201	52.2388059701493
COPZ1	1323	46.7876039304611
GPR84	214	42.0560747663551
ZNF385A	1103	63.5539437896645
ITGA5	1032	55.6201550387597
GTSF1	220	40
NCKAP1L	5558	45.0161928751349
PDE1B	1397	58.6256263421618
PPP1R1A	2001	53.8230884557721
LACRT	81	39.5061728395062
DCD	349	46.4183381088825
MUCL1	145	35.1724137931034
TESPA1	2374	41.7438921651222
NEUROD4	2582	34.856700232378
OR9K2	1974	34.3465045592705
OR6C6	300	51.3333333333333
OR6C1	826	26.7554479418886
OR6C3	51	19.6078431372549
OR6C75	3230	34.7368421052632
OR6C2	195	34.8717948717949
OR6C4	3676	35.038084874864
OR2AP1	268	36.1940298507463
METTL7B	460	51.0869565217391
ITGA7	490	54.6938775510204
RP11-644F5.10	2997	52.1855188521855
BLOC1S1	786	54.1984732824427
RDH5	160	42.5
CD63	79	45.5696202531646
GDF11	7382	45.0013546464373
SARNP	507	48.1262327416174
RP11-762I7.5	237	39.2405063291139
ORMDL2	1484	44.6765498652291
DNAJC14	990	45.0505050505051
MMP19	3475	50.8201438848921
PYM1	459	49.0196078431373
DGKA	253	52.5691699604743
PMEL	109	41.2844036697248
CDK2	2269	50.110180696342
RAB5B	4471	44.7998210691121
SUOX	498	44.1767068273092
IKZF4	3104	45.4896907216495
RPS26	522	41.5708812260536
ERBB3	1450	42.551724137931
PA2G4	1022	44.4227005870841
RPL41	443	47.4040632054176
ESYT1	812	52.0935960591133
ZC3H10	5647	45.2629714892863
MYL6B	256	58.59375
MYL6	967	55.7394002068252
SMARCC2	1330	47.0676691729323
RNF41	4268	44.9390815370197
NABP2	641	49.609984399376
SLC39A5	115	55.6521739130435
ANKRD52	5335	55.7825679475164
COQ10A	649	43.7596302003082
CS	1383	44.2516268980477
CNPY2	708	41.8079096045198
PAN2	1386	48.4848484848485
IL23A	306	39.5424836601307
STAT2	4082	50.5879470847624
APOF	657	42.9223744292237
TIMELESS	1353	46.0458240946046
MIP	1778	44.206974128234
RP11-121C6.6	1996	47.6452905811623
SPRYD4	10131	47.4780377060507
GLS2	1431	50.104821802935
RBMS2	7060	46.0339943342776
BAZ2A	3022	47.9152878888154
ATP5F1B	148	41.2162162162162
PTGES3	1136	34.6830985915493
NACA	111	34.2342342342342
PRIM1	419	47.255369928401
HSD17B6	448	30.5803571428571
SDR9C7	700	43.7142857142857
RDH16	598	53.5117056856187
GPR182	2023	50.2224419179436
ZBTB39	3943	46.2338321075323
TAC3	690	45.6521739130435
MYO1A	238	53.781512605042
NEMP1	4236	39.4475920679887
NAB2	755	54.1721854304636
STAT6	1094	54.2047531992687
LRP1	806	56.8238213399504
NXPH4	1755	64.3304843304843
SHMT2	1776	55.3490990990991
NDUFA4L2	658	66.4133738601824
STAC3	354	64.1242937853107
RP11-123K3.4	1912	58.0543933054393
R3HDM2	1008	44.7420634920635
INHBC	2040	49.3627450980392
INHBE	1177	48.0033984706882
GLI1	207	44.4444444444444
ARHGAP9	253	43.0830039525692
MARS1	1265	51.6205533596838
DDIT3	220	45.9090909090909
MBD6	914	53.1728665207877
DCTN2	638	46.2382445141066
KIF5A	2449	46.0596161698653
PIP4K2C	1812	46.1920529801325
DTX3	651	55.9139784946236
ARHGEF25	351	50.1424501424501
RP11-571M6.19	2033	61.091982292179
B4GALNT1	3335	53.9730134932534
OS9	648	53.2407407407407
AGAP2	1355	62.7306273062731
TSPAN31	2929	47.1833390235575
CDK4	798	46.2406015037594
MARCHF9	1514	48.6129458388375
CYP27B1	808	44.3069306930693
METTL1	525	49.9047619047619
EEF1AKMT3	2265	46.0485651214128
RP11-571M6.15	1578	42.1419518377693
TSFM	2108	43.7855787476281
CTDSP2	3675	50.8571428571429
ATP23	2258	45.748449955713
LRIG3	417	22.7817745803357
SLC16A7	10162	31.7850816768353
TAFA2	2133	33.1926863572433
USP15	12014	35.6916930248044
MON2	7727	33.5188300763556
PPM1H	4495	44.9388209121246
AVPR1A	4600	34.2826086956522
DPY19L2	1599	30.6441525953721
RXYLT1	466	31.1158798283262
SRGAP1	19545	41.3763110770018
C12orf66	2762	39.3193338160753
C12orf56	2421	41.8835192069393
XPOT	2994	35.9719438877756
TBK1	1612	34.0570719602978
RASSF3	2652	40.4600301659125
GNS	3292	42.9526123936817
TBC1D30	5244	41.4378337147216
RP11-766N7.5	4410	39.5918367346939
WIF1	723	29.7372060857538
LEMD3	2030	31.4778325123153
MSRB3	3536	41.8552036199095
HMGA2	7421	36.4775636706643
LLPH	7285	37.6801647220316
RP11-745O10.4	443	39.7291196388262
TMBIM4	2114	35.9508041627247
IRAK3	6451	38.9862036893505
HELB	298	38.255033557047
GRIP1	1588	32.2418136020151
CAND1	7123	37.4140109504422
DYRK2	6693	34.9021365605857
IFNG	585	32.8205128205128
IL26	496	30.4435483870968
IL22	557	29.6229802513465
MDM1	688	27.7616279069767
RAP1B	12652	37.2984508378122
NUP107	3347	37.9444278458321
SLC35E3	16578	43.654240559778
MDM2	5695	37.6997366110623
CPM	5257	41.7158074947689
CPSF6	6980	36.8624641833811
LYZ	1015	38.5221674876847
YEATS4	554	31.5884476534296
FRS2	4838	33.6916081025217
CCT2	240	34.1666666666667
LRRC10	1441	43.8584316446912
BEST3	1298	41.2942989214176
RAB3IP	7758	38.9017788089714
AC025263.3	317	42.5867507886435
MYRFL	566	33.7455830388693
CNOT2	22	0
KCNMB4	3639	40.4506732618851
PTPRB	5619	36.2164086136323
PTPRR	1105	35.4751131221719
TSPAN8	249	33.3333333333333
LGR5	1576	32.6142131979695
ZFC3H1	1655	34.0785498489426
THAP2	3536	30.2036199095023
RP11-293I14.2	516	46.8992248062016
TMEM19	4052	38.9190523198421
RAB21	14613	36.0295627181277
TBC1D15	4044	34.5697329376855
TPH2	745	34.3624161073826
TRHDE	7563	30.0013222266296
ATXN7L3B	7024	37.0586560364465
KCNC2	3027	36.1413941195904
CAPS2	3653	34.0815767862031
GLIPR1L1	384	25.78125
GLIPR1L2	1527	29.4695481335953
GLIPR1	4885	34.1862845445241
KRR1	8946	35.5801475519785
PHLDA1	4672	36.5368150684931
NAP1L1	11844	36.8372171563661
BBS10	1339	29.6489917849141
OSBPL8	4089	29.4203961848863
ZDHHC17	2711	32.571007008484
CSRP2	123	36.5853658536585
E2F7	2764	35.7091172214182
NAV3	2493	37.7858002406739
SYT1	2884	36.0957004160888
PAWR	7728	32.8416149068323
PPP1R12A	2361	32.0203303684879
OTOGL	2832	30.5437853107345
PTPRQ	1250	32.32
MYF6	514	36.5758754863813
MYF5	620	26.2903225806452
LIN7A	5207	34.0695217975802
ACSS3	6288	32.3314249363868
PPFIA2	1719	33.216986620128
CCDC59	848	33.2547169811321
METTL25	215	25.1162790697674
TMTC2	1913	36.8008363826451
SLC6A15	3534	32.7108092812677
TSPAN19	170	19.4117647058824
LRRIQ1	164	29.2682926829268
ALX1	309	29.7734627831715
RASSF9	3999	32.5331332833208
NTS	617	28.2009724473258
MGAT4C	23623	31.2153409812471
C12orf50	296	31.4189189189189
C12orf29	1738	28.0207134637514
CEP290	168	25
TMTC3	4238	29.8961774421897
KITLG	4426	33.2354270221419
DUSP6	2019	37.9891035165924
POC1B	1435	31.4285714285714
POC1B-GALNT4	3405	34.5668135095448
GALNT4	3401	34.5780652749191
ATP2B1	2935	32.9812606473595
CCER1	1307	33.5883703136955
EPYC	474	26.3713080168776
KERA	855	28.0701754385965
LUM	1536	30.0130208333333
DCN	5574	36.3293864370291
BTG1	3802	34.4555497106786
PLEKHG7	2260	33.4955752212389
EEA1	5374	30.1637513956085
NUDT4	8767	38.9757043458424
UBE2N	4355	38.4156142365098
MRPL42	14993	38.2711932235043
SOCS2	3000	42.4666666666667
CRADD	485	35.4639175257732
PLXNC1	2390	37.8661087866109
CEP83	1115	32.2869955156951
TMCC3	4313	41.2242058891723
NDUFA12	2193	44.8700410396717
NR2C1	2000	32.6
FGD6	4771	36.4703416474534
VEZT	2126	31.0912511759172
METAP2	1935	35.3488372093023
USP44	1594	31.4930991217064
NTN4	1279	33.8545738858483
SNRPF	982	29.938900203666
CCDC38	2338	37.0829769033362
AMDHD1	877	31.6989737742303
HAL	1570	39.9363057324841
LTA4H	236	25
ELK3	2644	34.3419062027232
CDK17	1981	31.6002019182231
CFAP54	452	38.716814159292
NEDD1	1727	28.0833815865663
TMPO	2493	34.8576012835941
SLC25A3	4851	41.9088847660276
IKBIP	1681	35.0386674598453
APAF1	2867	37.6700383676317
ANKS1B	1765	34.957507082153
FAM71C	716	46.5083798882682
UHRF1BP1L	564	29.0780141843972
ACTR6	674	37.5370919881306
DEPDC4	1830	39.3989071038251
SCYL2	2543	30.0039323633504
SLC17A8	1896	33.4388185654008
NR1H4	924	35.3896103896104
GAS2L3	3398	33.1371394938199
ANO4	773	37.7749029754204
SLC5A8	1786	34.9944008958567
UTP20	495	43.4343434343434
ARL1	2524	35.9350237717908
SPIC	226	28.7610619469027
MYBPC1	466	37.1244635193133
CHPT1	3788	32.1805702217529
SYCP3	277	27.4368231046931
GNPTAB	1665	38.3783783783784
DRAM1	2352	41.3265306122449
WASHC3	312	37.8205128205128
NUP37	1251	34.1326938449241
PARPBP	1229	32.0585842148088
PMCH	193	32.6424870466321
IGF1	6633	35.308306950098
PAH	2286	32.0209973753281
ASCL1	1199	39.9499582985822
C12orf42	1678	38.4386174016687
STAB2	383	50.9138381201044
NT5DC3	5519	44.7001268345715
HSP90B1	1033	37.0764762826718
C12orf73	1329	39.5786305492852
TDG	1784	34.4170403587444
GLT8D2	421	28.978622327791
HCFC2	3251	30.6982466933251
NFYB	2619	33.9824360442917
TXNRD1	1884	40.3397027600849
EID3	269	28.2527881040892
CHST11	4211	43.5763476608881
SLC41A2	3351	31.8113995822143
C12orf45	22929	40.7475249683807
ALDH1L2	4618	38.804677349502
WASHC4	5163	34.3598682936277
APPL2	2297	42.4031345232912
C12orf75	917	33.4787350054526
NUAK1	3457	44.8076366792016
CKAP4	1143	42.6071741032371
TCP11L2	2220	40.6756756756757
POLR3B	649	38.0585516178737
RFX4	1334	38.0059970014992
RIC8B	3301	39.8061193577704
TMEM263	2645	32.476370510397
MTERF2	8	37.5
CRY1	638	28.0564263322884
BTBD11	1924	42.1517671517672
PWP1	942	36.5180467091295
PRDM4	1339	41.747572815534
ASCL4	907	43.6604189636163
WSCD2	2194	50.4102096627165
CMKLR1	3795	49.3280632411067
FICD	1735	41.9020172910663
SART3	1243	41.8342719227675
ISCU	843	41.3997627520759
TMEM119	1681	54.0154669839381
SELPLG	1174	56.0477001703577
CORO1C	2288	42.701048951049
SSH1	9797	47.0552209860161
DAO	1919	50.1302761855133
SVOP	4794	48.2478097622028
USP30	2092	41.3001912045889
ALKBH2	17	17.6470588235294
UNG	1278	45.3834115805947
ACACB	1864	50.4828326180258
FOXN4	1693	52.5103366804489
MYO1H	1189	46.5096719932717
KCTD10	2940	46.9047619047619
UBE3B	1920	51.3020833333333
MMAB	3313	49.7434349532146
MVK	1548	59.4315245478036
FAM222A	1207	56.5865782932892
TRPV4	532	63.1578947368421
GLTP	1610	44.9068322981366
TCHP	1440	43.8888888888889
GIT2	3174	44.8645242596093
ANKRD13A	2209	43.5038478949751
C12orf76	1172	40.9556313993174
IFT81	567	27.8659611992945
ATP2A2	4623	45.727882327493
ANAPC7	1244	48.1511254019293
ARPC3	332	37.3493975903614
GPN3	547	28.8848263254113
FAM216A	248	31.8548387096774
VPS29	922	35.7917570498915
RAD9B	2903	39.0974853599724
PPTC7	3792	36.5242616033755
TCTN1	389	47.0437017994859
HVCN1	613	44.8613376835237
PPP1CC	1396	34.5988538681948
CCDC63	59	42.3728813559322
MYL2	258	55.8139534883721
CUX2	2229	44.0556303275011
PHETA1	2027	61.2728169708929
SH2B3	3321	46.0403492923818
ATXN2	1712	35.1635514018692
BRAP	2053	39.6005845104725
ACAD10	621	56.1996779388084
ALDH2	7957	45.2934523061455
MAPKAPK5	9161	42.593603318415
TMEM116	1310	44.3511450381679
ERP29	516	44.7674418604651
NAA25	2842	35.432793807178
TRAFD1	812	51.9704433497537
HECTD4	2197	49.6586253982704
RPL6	21	23.8095238095238
PTPN11	4126	39.1420261754726
RPH3A	2101	50.7377439314612
OAS1	2940	47.2448979591837
OAS3	6487	46.9708648065361
OAS2	3658	45.1886276653909
DTX1	1089	57.4839302112029
RASAL1	1110	51.6216216216216
CFAP73	587	63.5434412265758
DDX54	1703	55.7251908396947
RITA1	547	51.1882998171846
IQCD	259	45.1737451737452
TPCN1	2509	57.5926664009566
SLC8B1	1006	58.1510934393638
PLBD2	3003	51.1821511821512
SDS	496	51.6129032258064
SDSL	197	57.8680203045685
